ticker,name,config,model,threshold_used,val_accuracy,val_precision,val_recall,val_f1,val_strategy_total_return,test_accuracy,test_precision,test_recall,test_f1,test_strategy_total_return,test_buy_hold_total_return,test_strategy_max_drawdown,test_strategy_sharpe,test_holding_ratio,test_entry_count
2308.TW,???,1d_base,XGBoost,0.43000000000000005,0.515625,0.4859154929577465,0.3791208791208791,0.42592592592592593,-0.11571511072495966,0.4727272727272727,0.49382716049382713,0.39800995024875624,0.44077134986225897,0.2926507883219869,1.9563639838995206,-0.38795279490887635,0.5826068981385276,0.6181818181818182,25
2308.TW,???,1d_vol,PCA_LogReg,0.42000000000000004,0.5286458333333334,0.5068493150684932,0.2032967032967033,0.2901960784313726,0.2607275633297188,0.4987012987012987,0.5204081632653061,0.5074626865671642,0.5138539042821159,1.8411181954848308,1.9563639838995206,-0.4802471298536437,1.5257766100105306,1.0753246753246752,7
2308.TW,???,1d_vol,XGBoost,0.4700000000000001,0.5208333333333334,0.49230769230769234,0.3516483516483517,0.41025641025641024,0.16152743769129185,0.5038961038961038,0.5304878048780488,0.43283582089552236,0.4767123287671233,-0.16524159685979523,1.9563639838995206,-0.4649039318917043,-0.016366547139569837,0.37922077922077924,44
2308.TW,???,1d_vol,RandomForest,0.43000000000000005,0.5494791666666666,0.5412844036697247,0.3241758241758242,0.4054982817869416,0.14372902579951385,0.4961038961038961,0.5207100591715976,0.43781094527363185,0.4756756756756757,1.2181200131923506,1.9563639838995206,-0.3552375079151726,1.4349930327555058,0.8155844155844156,23
2308.TW,???,1d_vol,LogisticRegression_Ridge,0.44000000000000006,0.515625,0.4777777777777778,0.23626373626373626,0.3161764705882353,-0.12679291606484433,0.4935064935064935,0.5130434782608696,0.5870646766169154,0.5475638051044084,2.483402641515181,1.9563639838995206,-0.4671834648026668,1.720199467448022,1.0337662337662337,21
2308.TW,???,5d_base,XGBoost,0.5700000000000002,0.5587467362924282,0.5921787709497207,0.5247524752475248,0.5564304461942258,1.3997496478843208,0.515625,0.6157894736842106,0.508695652173913,0.5571428571428572,-0.1678464115934608,1.86276283145388,-0.5041415714459284,-0.0006040152213482057,0.3125,15
2308.TW,???,5d_base,RandomForest,0.44000000000000006,0.5404699738903395,0.5747126436781609,0.49504950495049505,0.5319148936170213,0.9111092606521836,0.5364583333333334,0.6226415094339622,0.5739130434782609,0.5972850678733032,1.6948554545346064,1.86276283145388,-0.4379482345953095,1.4353735453236647,0.890625,11
2308.TW,???,5d_base,LogisticRegression_Ridge,0.4600000000000001,0.5639686684073107,0.5655430711610487,0.7475247524752475,0.6439232409381663,0.6476934461691719,0.484375,0.5784313725490197,0.5130434782608696,0.543778801843318,0.7538480811913943,1.86276283145388,-0.42312448897874066,1.077836501879025,0.6901041666666666,9
2308.TW,???,5d_base,PCA_LogReg,0.4800000000000001,0.5248041775456919,0.5340136054421769,0.7772277227722773,0.6330645161290323,0.4723841047204329,0.4947916666666667,0.5789473684210527,0.5739130434782609,0.5764192139737991,2.2808877461349004,1.86276283145388,-0.35885712565598793,2.020135605819423,0.9140625,10
2308.TW,???,5d_vol,XGBoost,0.4,0.5744125326370757,0.6101694915254238,0.5346534653465347,0.5699208443271768,1.5618647143364721,0.484375,0.5824742268041238,0.49130434782608695,0.5330188679245284,0.07002311136051809,1.86276283145388,-0.4767657559227777,0.38833973921915843,0.6432291666666666,1
2308.TW,???,5d_vol,RandomForest,0.43000000000000005,0.5404699738903395,0.5802469135802469,0.46534653465346537,0.5164835164835165,0.9717668037724345,0.4973958333333333,0.5885167464114832,0.5347826086956522,0.5603644646924829,0.9427750738584324,1.86276283145388,-0.4217548701504824,1.0234359962714918,0.890625,5
2308.TW,???,5d_vol,LogisticRegression_Ridge,0.4600000000000001,0.48825065274151436,0.525,0.3118811881188119,0.391304347826087,0.5481415383392703,0.5598958333333334,0.6177606177606177,0.6956521739130435,0.65439672801636,0.9889726540162156,1.86276283145388,-0.48147439759849897,1.0728999258756053,1.0338541666666667,8
2308.TW,???,5d_vol,PCA_LogReg,0.45000000000000007,0.5013054830287206,0.5514018691588785,0.29207920792079206,0.3818770226537217,0.3993194005084131,0.5286458333333334,0.5813953488372093,0.7608695652173914,0.6591337099811676,3.3953254271956563,1.86276283145388,-0.4566230107008139,1.8726543236489355,1.2578125,5
